,smiles,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
450,Cc1cccc(c1N)C,5.681851852,0.914351852,5.681851852,0.914351852,0.520972632,121.183,110.095,121.0891494,48,0,0.037293615,-0.398299207,0.398299207,0.037293615,1.111111111,1.555555556,1.888888889,14.55969556,10.11474067,1.921960764,-2.003247334,2.133067581,-1.908857608,5.515608512,1.389077842,3.247834734,195.5576621,6.853371151,5.809401077,5.809401077,4.215214055,3.03269207,3.03269207,2.305483961,2.305483961,1.542129458,1.542129458,0.827350269,0.827350269,-0.98,109.7375151,6.144688279,2.094917408,1.043572384,55.50117805,5.733667477,0,0,0,0,0,0,0,0,0,18.19910121,24.97437738,5.687386275,0,0,5.687386275,0,0,0,13.8474744,5.733667477,29.32600419,0,0,5.733667477,5.687386275,0,0,0,0,13.8474744,11.12690298,18.19910121,0,0,0,26.02,0,0,0,0,0,16.81428926,0,0,32.0465756,0,5.733667477,0,0,0,0,8.920277778,0,6.047314815,0,4.032407407,0,0.25,9,2,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1.88564,40.3284,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,CCCOC(=O)C,9.980416667,-0.192731481,9.980416667,0.192731481,0.485245074,102.133,92.053,102.0680796,42,0,0.302122697,-0.46588874,0.46588874,0.302122697,1.714285714,2.285714286,2.428571429,16.53140833,10.52893962,1.85004238,-1.933224159,1.780127507,-1.975277602,5.653106012,-0.140439015,2.821938937,59.10049401,5.698670613,4.730710143,4.730710143,3.27005561,2.404030206,2.404030206,1.340043336,1.340043336,0.50944935,0.50944935,0.245790812,0.245790812,-0.53,29.01955001,6.47,3.652815356,5.47,43.47408681,4.736862954,0,0,0,0,5.969305288,4.794537184,0,0,0,6.9237372,6.420821623,6.9237372,6.606881965,9.531400138,5.969305288,0,0,0,20.26829602,6.606881965,0,0,0,0,0,0,0,12.57618725,9.531400138,0,20.26829602,0,0,0,0,26.3,0,4.794537184,0,5.969305288,6.606881965,6.420821623,6.9237372,0,6.9237372,4.736862954,0,4.552083333,0,9.980416667,0,0,-0.192731481,0,0.902361111,3.924537037,0,0.8,7,0,2,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0.9595,26.924,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,c1ccc2c(c1)cccn2,4.181203704,1.060185185,4.181203704,1.060185185,0.531191558,129.162,122.106,129.0578492,48,0,0.070143484,-0.256266728,0.256266728,0.070143484,0.9,1.7,2.6,14.63666362,10.20860264,1.860975395,-1.910524464,2.0735016,-1.729604618,5.772036346,1.413490226,2.888051602,275.7051383,6.811554788,5.48866548,5.48866548,4.966326495,3.264497758,3.264497758,2.196103125,2.196103125,1.512225264,1.512225264,1.016070174,1.016070174,-1.37,348.5704618,5.417604503,2.102543035,0.75988141,59.33271563,0,0,0,0,0,0,4.983978521,0,0,0,24.26546827,12.13273414,11.58306779,5.516700718,0,10.90292493,0,4.983978521,0,0,0,42.59504598,0,0,0,0,0,0,4.983978521,0,0,0,42.59504598,0,10.90292493,0,12.89,0,0,0,0,0,5.516700718,5.386224214,0,30.46231185,17.11671266,0,0,0,4.181203704,1.199074074,1.060185185,0,12.085,1.80787037,0,0,0,10,0,1,0,0,0,1,1,2,1,0,1,0,0,0,0,2,2.2348,41.743,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
453,CCS,3.788580247,0.944444444,3.788580247,0.944444444,0.396503491,62.137,56.089,62.01902119,20,0,-0.012640479,-0.17965217,0.17965217,0.012640479,2,2,2,32.11686508,10.98704692,1.351577257,-1.4814645,1.575320839,-1.363345149,7.797044729,1.544577113,1.632993162,2.754887502,2.707106781,2.154320377,3.048747568,1.414213562,1.023334547,1.655790079,0.316227766,0.948683298,0,0,0,0,0.35,2.754887502,3.35,2.35,2.35,26.25925981,0,0,0,0,0,0,0,0,12.62878915,0,6.9237372,5.752853607,0,0,0,12.62878915,0,0,0,6.9237372,5.752853607,0,0,0,0,0,0,12.62878915,5.752853607,0,0,6.9237372,0,0,0,0,0,0,0,0,0,0,5.752853607,0,0,6.9237372,12.62878915,0,0,3.788580247,0,0,0,0.944444444,0,0,1.989197531,0,1,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0.9361,19.527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,CCSSCC,2.173935185,1.23462963,2.173935185,1.23462963,0.41626049,122.258,112.178,122.0223923,38,0,0.000844287,-0.094458912,0.094458912,0.000844287,1,1.333333333,1.5,33.11459864,10.98584181,1.748663275,-1.859048196,2.179539154,-1.588164233,8.762441083,1.529071551,2.339092315,17.509775,4.828427125,4.230710143,5.863703305,2.914213562,2.158230498,4.64626437,0.81305253,3.853371151,0.319035594,2.871320344,0.166666667,1.5,0.7,20.98630086,6.7,5.7,4.7,47.48025951,0,0,0,0,0,0,0,0,0,0,35.43527035,0,11.50570721,0,0,21.58779595,0,0,0,13.8474744,11.50570721,0,0,0,0,0,0,21.58779595,11.50570721,0,0,13.8474744,0,0,0,0,0,0,0,0,0,0,0,11.50570721,0,21.58779595,13.8474744,0,0,0,0,0,0,2.469259259,0,0,4.34787037,3.849537037,1,6,0,0,0,0,0,0,0,0,2,0,2,3,0,0,0,0,2.4076,36.264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
455,c1ccsc1,2.041666667,1.712962963,2.041666667,1.712962963,0.448926646,84.143,80.111,84.00337113,26,0,-0.009338438,-0.152454341,0.152454341,0.009338438,1,1.6,1.8,32.13338567,10.69049881,1.581286245,-1.392415885,1.910909083,-1.162401186,7.073072952,2.029498814,3.125,60.12481811,3.535533906,2.717649367,3.534145948,2.5,1.471404521,2.414213562,0.79314847,1.609645051,0.425380792,1.053920153,0.226804606,0.680413817,-0.3,22.88643539,2.912765957,1.221050249,0.484065188,35.07176639,0,0,0,0,0,0,0,0,11.33678588,0,12.13273414,10.76012554,0,0,0,11.33678588,0,0,0,0,0,22.89285968,0,0,0,0,0,11.33678588,0,0,0,0,22.89285968,0,0,0,0,0,0,0,0,0,0,0,11.33678588,22.89285968,0,0,0,1.712962963,0,4.083333333,0,0,4.037037037,0,0,0,0,5,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1.7481,24.319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
456,CCc1cccc2c1cccc2,2.196759259,1.112453704,2.196759259,1.112453704,0.593247513,156.228,144.132,156.0939004,60,0,-0.015202866,-0.061629378,0.061629378,0.015202866,0.916666667,1.666666667,2.5,13.99842482,10.03219792,1.949850931,-2.016734452,2.177035854,-1.810721467,5.850447537,1.159667557,2.79096703,382.6653728,8.388905057,7.248558666,7.248558666,5.9150149,4.382027377,4.382027377,2.99182567,2.99182567,2.260836789,2.260836789,1.60079195,1.60079195,-1.3,902.1138495,7.354540142,2.978591424,1.095421436,72.84295188,0,0,0,0,0,0,0,0,0,0,49.38830668,22.75672154,0,0,0,10.77244843,0,0,0,13.34455882,0,48.02802097,0,0,0,0,0,0,0,6.420821623,0,12.48718869,42.46456948,0,10.77244843,0,0,0,0,0,0,0,6.420821623,16.33589992,0,0,49.38830668,0,0,0,0,2.735509259,1.438055556,0,15.01777778,1.112453704,2.196203704,0,0.166666667,12,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,2,3.4022,53.326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,CCCC(=O)C,10.04375,0.289351852,10.04375,0.289351852,0.495768832,86.134,76.054,86.07316494,36,0,0.129329532,-0.300031213,0.300031213,0.129329532,1.666666667,2.166666667,2.166666667,16.13716138,10.2570377,1.832593837,-1.801578671,1.839311052,-1.840258795,5.747426571,-0.116530455,2.83125711,47.90013453,4.991563832,4.322461853,4.322461853,2.77005561,2.264784317,2.264784317,1.452015103,1.452015103,0.602062073,0.602062073,0.352062073,0.352062073,-0.33,14.83446686,5.67,2.884132762,3.67,38.36054159,4.794537184,5.783244946,0,0,0,0,0,0,0,0,6.9237372,13.34455882,6.420821623,0,4.794537184,5.783244946,0,0,0,26.68911765,0,0,0,0,0,0,0,0,5.783244946,4.794537184,0,26.68911765,0,0,0,0,17.07,0,4.794537184,0,5.783244946,0,12.84164325,0,6.9237372,6.9237372,0,0,0,0,10.04375,0,0,0.289351852,0,1.717592593,3.615972222,0,0.8,6,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,1.3755,25.589,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,c1c(c(c(c(c1Cl)Cl)Cl)Cl)c2c(cc(c(c2Cl)Cl)Cl)Cl,6.176121189,0.105591774,6.176121189,0.105591774,0.314327745,429.772,427.756,425.7664715,106,0,0.07995803,-0.083549269,0.083549269,0.07995803,0.45,0.95,1.55,35.50533333,10.05298866,2.209406434,-2.137934566,2.486230286,-1.879033675,6.542397631,1.608019111,2.860721792,707.5791147,15.18771625,9.178416322,15.22584789,9.251795315,4.91655843,7.940274214,3.691074344,6.802497089,2.486115936,5.797725573,1.567892586,3.58043323,0.76,22396.54541,17.11919929,6.479848053,2.953511058,154.9146271,0,0,0,0,0,0,0,0,0,0,92.80751912,12.13273414,11.12690298,40.18106651,0,92.80751912,0,0,0,0,0,52.31380065,0,11.12690298,0,0,0,92.80751912,0,0,0,0,12.13273414,40.18106651,11.12690298,0,0,0,0,0,40.18106651,11.12690298,0,12.13273414,0,0,0,92.80751912,0,48.34423846,0,1.445301573,0.798919753,0,2.967095773,0,0,0,0,20,0,0,0,0,0,2,0,2,0,0,8,1,0,0,0,2,8.5808,91.958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,CCC[N@@](CC1CC1)c2c(cc(cc2[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],12.9168877,-4.902650069,12.9168877,0.262084081,0.545880718,347.293,331.165,347.1092907,132,0,0.416414444,-0.36007599,0.416414444,0.36007599,1.166666667,1.666666667,2,19.41318306,10.08786141,2.395115841,-2.238426145,2.440647141,-2.280698411,5.761241409,-0.392601279,2.647319126,624.1501313,18.06854962,12.87611208,12.87611208,11.14608427,7.437071569,7.437071569,5.764474415,5.764474415,3.775661887,3.775661887,2.54658778,2.54658778,-2.39,229928.3764,17.9560012,6.616525346,3.922607988,134.9075002,4.899909731,0,5.687386275,0,11.37477255,6.176298517,20.22863654,0,13.17124514,0,6.9237372,25.18037091,25.22224695,15.41007359,23.01786724,17.06215882,0,0,5.917906046,32.36250059,17.98942254,37.92482217,0,0,4.899909731,30.23340397,0,0,22.93613491,6.176298517,26.14654258,31.74965356,12.13273414,0,0,0,89.52,32.96114466,33.39988168,0,11.60529232,31.64306857,12.84164325,4.899909731,6.9237372,0,0,0,38.75066311,0,22.03013605,22.54962963,-3.50414777,0.262084081,0.745816327,-2.534654786,2.450473356,0,0.571428571,24,0,7,1,0,1,1,0,1,5,0,10,7,1,0,1,2,4.1482,79.9808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,CC(=O)O,9,-0.833333333,9,0.833333333,0.429882883,60.052,56.02,60.02112937,24,0,0.299684553,-0.481433475,0.481433475,0.299684553,2,2,2,16.36392907,10.85498522,1.650995185,-1.589773995,1.415654394,-1.777043743,5.624779759,-0.133928992,2.803039488,27.01955001,3.577350269,2.355461886,2.355461886,1.732050808,0.927730943,0.927730943,0.519018036,0.519018036,0,0,0,0,-0.53,3.245112498,3.47,0.8748583,1.156009256,24.05994899,5.106527395,0,0,0,5.969305288,0,4.794537184,0,0,0,0,0,6.9237372,0,9.901064579,5.969305288,0,0,0,6.9237372,0,0,0,0,0,0,0,0,11.07583268,4.794537184,0,6.9237372,0,0,0,0,37.3,5.969305288,0,0,0,0,6.9237372,0,0,0,0,9.901064579,0,0,9,7.416666667,0,-0.833333333,0,0,1.083333333,0,0.5,4,1,2,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0.0909,13.3098,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,CC=O,8.805555556,0.75,8.805555556,0.75,0.355007613,44.053,40.021,44.02621475,18,0,0.116405283,-0.30371527,0.30371527,0.116405283,2,2,2,16.12814585,10.96029404,1.240992307,-1.234884554,1.128696431,-1.358030367,5.439544345,-0.105610463,2.187496097,10.26466251,2.707106781,1.98559856,1.98559856,1.414213562,0.81305253,0.81305253,0.23570226,0.23570226,0,0,0,0,-0.33,2.754887502,2.67,1.67,1.67,19.26571524,4.794537184,6.286160523,0,0,0,0,0,0,0,0,0,6.9237372,0,0,4.794537184,6.286160523,0,0,0,6.9237372,0,0,0,0,0,0,0,0,6.286160523,4.794537184,0,6.9237372,0,0,0,0,17.07,0,0,0,0,0,6.286160523,6.9237372,0,0,0,4.794537184,0,0,8.805555556,0,0,0,0,0.75,1.444444444,0,0.5,3,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.2052,11.738,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,c1cc(cc(c1)[N+](=O)[O-])N,10.10314815,-0.475833333,10.10314815,0.027777778,0.359543609,138.126,132.078,138.0429274,52,0,0.270982451,-0.398524788,0.398524788,0.270982451,1.5,2.2,2.6,16.62821394,10.2765817,2.015576907,-1.90382417,2.127951824,-1.891746002,5.463639647,-0.384377218,3.069899266,259.6796584,7.560477932,5.150461522,5.150461522,4.698377303,2.698797509,2.698797509,1.852096332,1.852096332,1.081029057,1.081029057,0.638360716,0.638360716,-1.58,178.1927874,6.538764846,2.344994096,1.222616942,57.42426954,5.733667477,0,0,0,5.687386275,0,10.11431827,0,0,0,6.066367068,6.066367068,17.82012041,4.923311049,4.923311049,11.37477255,0,0,0,0,5.733667477,34.37978654,0,0,5.733667477,11.37477255,0,0,4.923311049,0,10.11431827,0,24.26546827,0,0,0,69.16,4.923311049,10.11431827,0,5.687386275,5.687386275,0,12.13273414,12.13273414,0,0,5.733667477,0,0,9.627314815,10.10314815,5.731018519,0,5.871851852,0,0,0,0,10,2,4,0,0,0,1,0,1,3,1,4,1,0,0,0,1,1.177,37.5088,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,CCCCC#C,4.964583333,0.940972222,4.964583333,0.940972222,0.351804382,82.146,72.066,82.07825032,34,0,0.008590856,-0.120109317,0.120109317,0.008590856,1.666666667,2.333333333,2.5,13.763451,10.26166408,1.711359706,-1.79160495,1.881390092,-1.624168764,4.818690895,0.828327373,2.543857644,47.54887502,4.828427125,4.198670613,4.198670613,2.914213562,2.349335306,2.349335306,1.307677536,1.307677536,0.674667653,0.674667653,0.278838768,0.278838768,-0.44,20.98630086,5.56,4.56,3.56,39.56318699,0,0,0,0,0,0,0,0,0,12.34378421,13.34455882,6.420821623,6.420821623,0,0,0,0,0,0,26.18620207,0,0,0,12.34378421,0,0,0,0,0,0,12.34378421,26.18620207,0,0,0,0,0,0,0,0,0,0,6.420821623,12.84164325,0,0,12.84417152,6.423349896,0,0,0,0,0,2.568611111,0,8.295138889,2.13625,0,0.666666667,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1.8098,28.358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
464,COc1ccccc1N,5.506064815,0.680555556,5.506064815,0.680555556,0.570691385,123.155,114.083,123.0684139,48,0,0.141236905,-0.494601553,0.494601553,0.141236905,1.333333333,2,2.444444444,16.46616697,10.28863054,1.912030619,-2.000141164,2.17550785,-1.89470905,5.510531512,0.416757239,3.006524007,197.8625685,6.690234444,5.294999636,5.294999636,4.342535255,2.728397839,2.728397839,1.741950229,1.741950229,1.138925294,1.138925294,0.666426192,0.666426192,-1.18,130.6510251,5.947877238,2.395561741,1.134079495,54.24978116,10.47053043,5.749511833,0,0,0,0,0,0,0,0,12.13273414,12.13273414,0,12.79718382,4.736862954,5.687386275,0,0,0,0,12.84346502,24.26546827,0,5.749511833,10.47053043,5.687386275,5.749511833,0,7.109797541,0,0,0,24.26546827,0,0,0,35.25,0,0,0,0,5.687386275,5.749511833,0,13.17616461,18.19910121,0,10.47053043,4.919953704,0,0,0,6.18662037,0.733796296,7.390092593,0,0,1.60287037,0.142857143,9,2,2,0,0,0,1,0,1,2,1,2,1,0,0,0,1,1.2774,37.4064,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,c1ccc(cc1)O,8.632222222,0.321759259,8.632222222,0.321759259,0.514729545,94.113,88.065,94.04186481,36,0,0.115074819,-0.507966995,0.507966995,0.115074819,1,1.571428571,1.857142857,16.25462015,10.34623444,1.7432187,-1.819353576,2.02257374,-1.559498924,5.179739806,0.475116683,3.02146531,134.1073697,5.112884175,3.833964941,3.833964941,3.39384685,2.1342904,2.1342904,1.335549159,1.335549159,0.7561936,0.7561936,0.427994104,0.427994104,-0.98,47.19725257,4.186112957,1.646196216,0.92905918,42.22563687,5.106527395,5.749511833,0,0,0,0,0,0,0,0,18.19910121,12.13273414,0,0,5.106527395,0,0,0,0,0,0,30.33183534,0,5.749511833,0,0,5.749511833,0,5.106527395,0,0,0,30.33183534,0,0,0,20.23,0,0,0,0,5.749511833,0,0,24.26546827,6.066367068,0,5.106527395,0,0,0,8.632222222,0,0.321759259,8.712685185,0,0,0,0,7,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1.3922,28.1068,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,CCC#N,7.625,0.625,7.625,0.625,0.40381422,55.08,50.04,55.04219916,22,0,0.061834241,-0.198358406,0.198358406,0.061834241,2,2.25,2.25,14.2122964,10.57200269,1.492378781,-1.465272865,1.577575907,-1.382454097,4.614724475,1.223013209,2.43309631,33.0383064,3.414213562,2.654320377,2.654320377,1.914213562,1.28426697,1.28426697,0.511667274,0.511667274,0.158113883,0.158113883,0,0,-0.51,6.854752972,3.49,2.49,1.49,25.86171494,0,0,0,0,0,0,0,0,5.261891555,0,6.9237372,0,6.420821623,6.069221313,0,0,5.261891555,0,0,13.34455882,0,0,0,6.069221313,0,0,0,0,0,0,11.33111287,13.34455882,0,0,0,0,23.79,0,0,0,0,6.420821623,0,0,0,12.99295851,0,5.261891555,0,0,0,7.625,0,0,1.930555556,0.625,1.819444444,0,0.666666667,4,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.91998,15.904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
